CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
17.374.696/0001-19;2019-05-01;1;325414.91;325414.91;0;0;0;242414498.32;188326940.23;0;188326940.23;0;0;0;0;0;0;0;0;0;0;20407672.02;33679886.07;0;0;0;0;0;0;0;;0;0;;0;0;142878.26;142878.26;0;0;0;63707.34;0;0;0;93757.18;0;0;0;103482.82;260947.34
17.374.696/0001-19;2019-06-01;1;268929.5;268929.5;0;0;0;241820956.37;202376510.26;0;202376510.26;0;0;0;0;0;0;0;0;0;0;32155038.82;7289407.29;0;0;0;0;0;0;0;;0;0;;0;0;482564.23;482564.23;0;0;0;53256.01;0;0;0;0;0;0;0;604638.92;657894.93
17.374.696/0001-19;2019-07-01;2;350104.2;350104.2;0;0;0;241552230.89;202000000.06;0;202000000.06;0;0;0;0;0;0;0;0;0;0;32266674.17;7285556.66;0;0;0;0;0;0;0;;0;0;;0;0;572101.94;572101.94;0;0;0;-66328.69;0;0;0;0;0;0;0;464989.98;398661.29
17.374.696/0001-19;2019-08-01;1;356751.43;17183.55;339567.88;0;0;238930405.17;202000000.06;0;202000000.06;0;0;0;0;0;0;0;0;0;0;32050980.57;4879424.54;0;0;0;0;0;0;0;;0;0;;0;0;631415.14;631415.14;0;0;0;-62803.8;0;0;0;0;0;0;0;-182273.87;-245077.67
17.374.696/0001-19;2019-09-01;1;658224.11;17368.55;640855.56;0;0;239410787.4;202000000.06;0;202000000.06;0;0;0;0;0;0;0;0;0;0;32538797.97;4871989.37;0;0;0;0;0;0;0;;0;0;;0;0;631415.14;595579.66;0;35835.48;0;-59946.37;0;0;0;0;0;0;0;-178102.1;-238048.47
17.374.696/0001-19;2019-10-01;1;997772.99;11093.41;986679.58;0;0;244045021.69;202000000.06;0;202000000.06;0;0;0;0;0;0;0;0;0;0;37181555.69;4863465.94;0;0;0;0;0;0;0;;0;0;;0;0;626961.13;626961.13;0;0;0;-59946.37;0;0;0;0;0;0;0;-195107.56;-255053.93
17.374.696/0001-19;2019-11-01;1;1321413.37;456067.81;865345.56;0;0;243957734.59;202000000.06;0;202000000.06;0;0;0;0;0;0;0;0;0;0;37096274.24;4861460.29;0;0;0;0;0;0;0;;0;0;;0;0;634065.13;634065.13;0;0;0;-65835.43;0;0;0;0;0;0;0;-158754.49;-224589.92
17.374.696/0001-19;2019-12-01;1;1069293.52;315784.11;753509.41;0;0;243841393.97;202000000.06;0;202000000.06;0;0;0;0;0;0;0;0;0;0;36990996.01;4850397.9;0;0;0;0;0;0;0;;0;0;;0;0;641910.59;641910.59;0;0;0;-60028.17;0;0;0;0;0;0;0;-169121.06;-229149.23
17.554.274/0001-25;2019-01-01;1;74678302.59;2113280.65;3717241.16;3205444.88;65642335.9;834095691.72;643595537.28;;643595537.28;;;;;;;;;;;;;;;;;;;;;;190500154.44;;;;8843007.64;8843007.64;;0;4930620.02;1037727.99;;28342365.74;;;16371777.14;;;42311637.73;92994128.62
17.554.274/0001-25;2019-02-01;1;73034385.75;1259603.34;3732655.04;3217421.4;64824705.97;834831983.57;643606248.41;;643606248.41;;;;;;;;;;;;;;;;;;;;;;191225735.16;;;;6397102.1;6397102.1;;0;4931403.72;934541.87;;27959578.45;;;16213216.88;;;42410408.61;92449149.53
17.554.274/0001-25;2019-03-01;1;70691508.27;2396558.82;0;3228850.56;65066098.89;835631490.91;643700068.31;;643700068.31;;;;;;;;;;;;;;;;;;;;;;191931422.6;;;;5978875.19;5950237.24;;28637.95;4930620.02;894514.25;;27917076.68;;;16168915.59;;;42821806.54;92732933.08
17.554.274/0001-25;2019-04-01;1;68408106.29;3298682.2;;3241541.4;61867882.69;836661190.54;643960868.63;;643960868.63;;;;;;;;;;;;;;;;;;;;;;192700321.91;;;;6847059.96;6828745.12;;18314.84;4000128.87;1789828.92;;27899288.58;;;16143070.35;;;42878950.7;92711267.42
17.554.274/0001-25;2019-05-01;1;75077619.36;732618;;0;74345001.36;830372702.23;646249370.57;;646249370.57;;;;;;;;3254902.87;;;;;;;;;;;;;;180868428.79;;;;6786783.2;6760467.1;;26316.1;4571382.45;2669248.05;;70230330.38;;;16114551.82;;;744026.61;94329539.31
17.554.274/0001-25;2019-06-01;1;196459117.22;2098264.24;;122950484.23;71410368.75;708454177.69;646626781.7;;646626781.7;;;;;;;;3271137.72;;;;;;;;;;;;;;58556258.27;;;;8491180.71;8283805.86;;207374.85;4490023.09;3443691.24;;86859773.57;;;;;;143672.81;94937160.71
17.554.274/0001-25;2019-07-01;1;4506970.29;585526.92;;469985.31;3451458.06;900878300.63;791214408.15;;791214408.15;;;;;;;;;;;;;;;;;;;;;;109663892.48;;;;10840066.79;10397060.6;;443006.19;5306323.64;4435678.25;;27772528.35;;;16014029.84;;;43362842.16;96891402.24
17.554.274/0001-25;2019-08-01;1;137954219.78;100802.73;;471840.4;137381576.65;877705985.33;836997881.76;;836997881.76;;;;;;;;;;;;1830270.06;;;;;;;;;;38877833.51;;;;12181841.21;10563678.96;;1618162.25;7509929.03;5396373.23;;26399018.02;;;15960265.86;;;131930783.09;187196369.23
17.554.274/0001-25;2019-09-01;1;316460829.23;81480.77;;473563.82;315905784.64;843484155.5;841093572.7;;841093572.7;;;;;;;;;;;;2390482.8;;;;100;;;;;;;;;;12825261.9;11421048.96;;1404212.94;8203844.05;6366118.84;;26042134.37;;;54744859.17;;;7382212.29;102739168.72
17.554.274/0001-25;2019-10-01;1;15556760.38;5817.25;;475352.45;15075590.68;1142128451.59;1139717960.59;;1139717960.59;;;;;;;;;;;;2410391;;;;100;;;;;;;;;;14105370.16;13062518.33;;1042851.83;6508908;7864313.73;;25986104.9;;;54598159.32;;;5949254.48;100906740.43
17.554.274/0001-25;2019-11-01;1;13292276.77;1723.15;;476772.89;12813780.73;1144632774.16;1142176088.3;;1142176088.3;;;;;;;;;;;;2456585.86;;;;100;;;;;;;;;;15976043.21;14322146.79;;1653896.42;6509174.57;9128430.8;;25903995.46;;;54505965.74;;;5895295.31;101942861.88
17.554.274/0001-25;2019-12-01;2;232101958.85;206609.77;;478184.26;231417164.82;1355485905.78;1339781897.8;;1339781897.8;;;;;;;;;;;;15703907.98;;;;100;;;;;;;;;;16429337.45;14466758.53;;1962578.92;7955197.66;1514396.06;;25813892.12;;;54401097.5;;;260666620.87;350351204.21
17.568.605/0001-86;2019-01-01;1;4159434.65;4159434.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;4389200.05;4137034.74;0;252165.31;0;0;0;0;0;-1113305.15;0;0;0;-373409893.16;-374523198.31
17.568.605/0001-86;2019-02-01;1;4264845.45;4264845.45;0;0;0;390607621.6;390607621.6;0;390607621.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;4719127.68;4169128.08;0;549999.6;0;0;0;0;0;-1104971.82;0;0;0;16049106.55;14944134.73
17.568.605/0001-86;2019-03-01;1;5293045;5293045;0;0;0;391120609.67;391120609.67;0;391120609.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;4603267.1;4103862.5;0;499404.6;0;0;0;0;0;-1096638.49;0;0;0;15695613.01;14598974.52
17.568.605/0001-86;2019-04-01;1;-9627935.19;-9627935.19;0;0;0;391572150.34;391572150.34;0;391572150.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;5260000.07;4659405.47;0;600594.6;0;0;0;0;0;-1088305.16;0;0;0;78010.12;-1010295.04
17.568.605/0001-86;2019-05-01;1;5995605.93;5995605.93;0;0;0;400327663.15;400327663.15;0;400327663.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;5653348.12;0;0;5653348.12;0;0;0;0;0;-587763.74;0;0;0;61492;-526271.74
17.568.605/0001-86;2019-06-01;1;7802621.6;7802621.6;0;0;0;400736054.91;400736054.91;0;400736054.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;5912660.5;0;0;5912660.5;0;0;0;0;0;-640956.42;0;0;0;107660.81;-533295.61
17.568.605/0001-86;2019-07-01;1;8889823.57;8889823.57;0;0;0;401841471.79;401841471.79;0;401841471.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;5825846.12;0;0;5825846.12;0;0;0;0;0;-632623.09;0;0;0;90753.61;-541869.48
17.568.605/0001-86;2019-08-01;1;9258274.63;9258274.63;0;0;0;403260526.37;403260526.37;0;403260526.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;5846566.05;0;0;5846566.05;0;0;0;0;0;-755675.11;0;0;0;61285.71;-694389.4
17.568.605/0001-86;2019-09-01;2;11313644.51;11313644.51;;;;395087271.04;395087271.04;;395087271.04;;;;;;;;;;;;;;;;;;;;;;;;;;8934542.7;7154858.88;;1779683.82;;26172.73;;;;;;;;3528977.9;3555150.63
17.568.605/0001-86;2019-10-01;1;3053550.66;423.24;0;0;3053127.42;396313000.82;396313000.82;0;396313000.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;6885630.79;5261778.19;0;1623852.6;1848577.08;0;0;0;0;0;0;0;538468.47;1085757.64;3472803.19
17.568.605/0001-86;2019-11-01;2;732476.96;199.77;0;0;732277.19;396815672.2;396815672.2;0;396815672.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;8864961.15;5556774.47;0;3308186.68;1954886.77;23501.31;0;0;0;0;0;0;538468.47;1793756.59;4310613.14
17.568.605/0001-86;2019-12-01;2;3288324.41;199.45;0;0;3288124.96;421089954.2;421089954.2;0;421089954.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;8295718.54;5357848.52;0;2937870.02;4460690;23455.98;0;0;0;0;0;0;1006579.81;1353875.45;6844601.24
17.590.518/0001-25;2019-01-01;1;1613790.43;6221.44;1607568.99;0;0;246521000;246521000;0;246521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2147405.35;2141232.29;0;6173.06;2159583.33;36361.68;0;0;0;0;0;0;0;32421.96;2228366.97
17.590.518/0001-25;2019-02-01;1;1295428.91;8935.42;1286493.49;0;0;246521000;246521000;0;246521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2144660.39;2141232.29;0;3428.1;2159583.33;32588.93;0;0;0;0;0;0;0;33941.72;2226113.98
17.590.518/0001-25;2019-03-01;1;950346.39;8455.22;941891.17;0;0;246521000;246521000;0;246521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2141232.29;2141232.29;0;0;2159583.33;30901.37;0;0;0;0;0;0;0;22036.82;2212521.52
17.590.518/0001-25;2019-04-01;1;965438.45;8536.08;956902.37;0;0;246521000;246521000;0;246521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2151232.29;2151232.29;0;0;1428835.21;24691.83;0;0;0;0;0;0;0;50675.78;1504202.82
17.590.518/0001-25;2019-05-01;1;1187123.21;4229.32;1182893.89;0;0;246521000;246521000;0;246521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1684872.54;1684872.54;0;0;1029850.44;26399.42;0;0;0;0;0;0;0;15695.6;1071945.46
17.590.518/0001-25;2019-06-01;1;514806.2;3968.75;510837.45;0;0;246521000;246521000;0;246521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1685307.3;1684872.54;0;434.76;365040.02;21507.74;0;0;0;0;0;0;0;19671.76;406219.52
17.590.518/0001-25;2019-07-01;1;892014.55;1491.98;890522.57;0;0;246521000;246521000;0;246521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;801634.1;795274.22;0;6359.88;705050.9;47257.89;0;0;0;0;0;0;0;20844.49;773153.28
17.590.518/0001-25;2019-08-01;1;543638.21;2638.21;;;541000;247970348.73;247970348.73;;247970348.73;;;;;;;;;;;;;;;;;;;;;;;;;;3741395.76;3738128.12;;3267.64;336895;42898.09;;;;;;;;1470748.26;1850541.35
17.590.518/0001-25;2019-09-01;1;257013.96;2816.75;;;254197.21;247970348.73;247970348.73;;247970348.73;;;;;;;;;;;;;;;;;;;;;;;;;;4711899.02;4711899.02;;;;71836.48;;;;;;;;2398664.18;2470500.66
17.590.518/0001-25;2019-10-01;1;220815.95;2874.21;;;217941.74;247970348.73;247970348.73;;247970348.73;;;;;;;;;;;;;;;;;;;;;;;;;;5369627.9;5363487.61;;6140.29;;78715.27;;;;;;;;3203267.96;3281983.23
17.590.518/0001-25;2019-11-01;1;155652.53;2229.02;;;153423.51;247970348.73;247970348.73;;247970348.73;;;;;;;;;;;;;;;;;;;;;;;;;;6380730.29;6377769.89;;2960.4;;72822.18;;;;;;;;4036237.32;4109059.5
17.590.518/0001-25;2019-12-01;1;17488983.27;2839.65;;;17486143.62;265793000;265793000;;265793000;;;;;;;;;;;;;;;;;;;;;;;;;;2626313.07;2625916.56;;396.51;4994875.9;85547.27;;;;;;;;17051788.27;22132211.44
17.655.102/0001-48;2019-01-01;1;1557790.25;633.2;;;1557157.05;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;;;29919052.96;;29919052.96;0;;13204.32;;;;;;;;106619.53;119823.85
17.655.102/0001-48;2019-02-01;1;541896.08;500.07;;;541396.01;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;;;29659304.3;;29659304.3;0;;13204.32;;;;;;;;108223.46;121427.78
17.655.102/0001-48;2019-03-01;1;757553.17;52.92;;;757500.25;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;;;29465777.85;;29465777.85;0;;13204.32;;;;;;;;110149.97;123354.29
17.655.102/0001-48;2019-04-01;1;1084272.67;593.05;;;1083679.62;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;;;29020011.32;;29020011.32;0;;13204.32;;;;;;;;108054.93;121259.25
17.655.102/0001-48;2019-05-01;1;1418241.17;971.65;;;1417269.52;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;;;28781076.39;;28781076.39;;;13204.32;;;;;;;;110241.53;123445.85
17.655.102/0001-48;2019-06-01;1;1755813.73;749.77;;;1755063.96;23294063;0;;;;;;;;;;;;;;;;;;23294063;;;;;;;;;;28425008.91;;28425008.91;;;13204.32;;;;;;;;111717.65;124921.97
17.655.102/0001-48;2019-07-01;1;2120635.54;789.75;;;2119845.79;19434219.71;0;;;;;;;;;;;;;;;;;;19434219.71;;;;;;;;;;28174645.94;;28174645.94;;;10000;;;;;;;;109513.08;119513.08
17.655.102/0001-48;2019-08-01;1;2493779.71;63.38;;;2493716.33;633793811.26;0;;;;;;;;;;;;;;;;;;633793811.26;;;;;;;;;;28033170.05;;28033170.05;;;53324.3;;;;;;;;118069.75;171394.05
17.655.102/0001-48;2019-09-01;1;3587730.24;1000;;;3586730.24;633793811.26;0;;;;;;;;;;;;;;;;;;633793811.26;;;;;;;;;;27785647.17;35000;27750647.17;;;66438.42;;;;;;;;123069.11;189507.53
17.655.102/0001-48;2019-10-01;1;4324381.66;1958.21;;;4322423.45;633793811.26;0;;;;;;;;;;;;;;;;;;633793811.26;;;;;;;;;;27564644.27;35000;27529644.27;;;10000;;;;;;;;113224.3;123224.3
17.655.102/0001-48;2019-11-01;1;4745346.84;3289.28;;;4742057.56;633793811.26;0;;;;;;;;;;;;;;;;;;633793811.26;;;;;;;;;;27208065.54;35000;27173065.54;;;10000;;;;;;;;118127.99;128127.99
17.655.102/0001-48;2019-12-01;2;35347.95;1000;;;34347.95;8931049.1;0;;;;;;;;;;;;;;;;;;8931049.1;;;;;;;;;;26895687.21;70000;26825687.21;;;10000;;;;;;;;1122621.99;1132621.99
17.655.115/0001-17;2019-01-01;1;787027.94;276441.65;;;510586.29;366194731.02;366194731.02;;366194731.02;;;;;;;;;;;;;;;;;;;;;;;;;;486006.98;486006.98;;0;;6325.98;;185808660.9;;;;;;720200.43;186535187.31
17.655.115/0001-17;2019-02-01;1;498278.18;276344.87;;;221933.31;366194731.02;366194731.02;;366194731.02;;;;;;;;;;;;;;;;;;;;;;;;;;469772.47;469772.47;;0;;5744.93;;185606159.9;;;;;;465813.1;186077717.93
17.655.115/0001-17;2019-03-01;1;605365.24;276439.55;;;328925.69;366194731.02;366194731.02;;366194731.02;;;;;;;;;;;;;;;;;;;;;;;;;;469772.47;469772.47;;0;;5462.96;;185673633.1;;;;;;448779.64;186127875.7
17.655.115/0001-17;2019-04-01;1;494947.76;276327.44;;;218620.32;366194731.02;366194731.02;;366194731.02;;;;;;;;;;;;;;;;;;;;;;;;;;469772.47;469772.47;;0;;6033.62;;185673633.1;;;;;;557201.06;186236867.78
17.655.115/0001-17;2019-05-01;1;1426847.4;1031.52;;;1425815.88;366194731.02;366194731.02;;366194731.02;;;;;;;;;;;;;;;;;;;;;;;;;;480408.66;480408.66;;;;10000;;184333981.5;;;;;;737439.92;185081421.42
17.655.115/0001-17;2019-06-01;1;76067.99;1738.5;;;74329.49;366194731.02;366194731.02;;366194731.02;;;;;;;;;;;;;;;;;;;;;;;;;;755801.88;755801.88;;;;5533.46;;182615522.05;;;;;;340166.14;182961221.65
17.655.115/0001-17;2019-07-01;1;973592.39;555574.25;;;418018.14;371427261.55;371427261.55;;371427261.55;;;;;;;;;;;;;;;;;;;;;;;;;;512018.84;512018.84;;;;6776.04;;181370011.4;;;;;;279053.58;181655841.02
17.655.115/0001-17;2019-08-01;1;676616.1;288055.42;;;388560.68;375097299.55;375097299.55;;375097299.55;;;;;;;;;;;;;;;;;;;;;;;;;;407844.11;407844.11;;;;6719.89;;179793365.55;;;;;;723363.04;180523448.48
17.655.115/0001-17;2019-09-01;1;531979.2;286716.59;;;245262.61;380591677.55;380591677.55;;380591677.55;;;;;;;;;;;;;;;;;;;;;;;;;;1277152.14;1277152.14;;;;6579.15;;178234960.7;;;;;;877675.32;179119215.17
17.655.115/0001-17;2019-10-01;1;950041.12;1058.1;;;948983.02;386148751.55;386148751.55;;386148751.55;;;;;;;;;;;;;;;;;;;;;;;;;;755801.88;755801.88;;;;7481.7;;176862965.55;;;;;;758477.15;177628924.4
17.655.115/0001-17;2019-11-01;1;1040477.72;108423.02;;;932054.7;389682746.76;389682746.76;;389682746.76;;;;;;;;;;;;;;;;;;;;;;;;;;1155650.2;1155650.2;;0;;6721.19;;175188147.6;;;;;;588211.32;175783080.11
17.655.115/0001-17;2019-12-01;1;347027.72;2997.32;;;344030.4;383766050;383766050;;383766050;;;;;;;;;;;;;;;;;;;;;;;;;;1031195.1;1031195.1;;;;7238.95;;173736659.8;;;;;;571091.72;174314990.47
17.655.122/0001-19;2019-01-01;1;505653.64;69219.95;436433.69;;;21389000;21389000;;21389000;;;;;;;;;;;;;;;;;;;;;;;;;;1177132.7;922701.57;154184.27;100246.86;;10000;;;;;;;;;10000
17.655.122/0001-19;2019-02-01;1;709610.88;221384.46;488226.42;;;21389000;21389000;;21389000;;;;;;;;;;;;;;;;;;;;;;;;;;1601426.09;1343195.61;150017.61;108212.87;;10000;;;;;;;;;10000
17.655.122/0001-19;2019-03-01;1;1056083.52;24865.34;1031218.18;;;21389000;21389000;;21389000;;;;;;;;;;;;;;;;;;;;;;;;;;1546323.19;1293895.61;145833.1;106594.48;;10000;;;;;;;;;10000
17.655.122/0001-19;2019-04-01;1;1337543.67;30039.74;1307503.93;;;21389000;21389000;;21389000;;;;;;;;;;;;;;;;;;;;;;;;;;1628910.83;1378895.61;141666.44;108348.78;;10000;;;;;;;;;10000
17.655.122/0001-19;2019-05-01;1;1771257.42;12165.26;1759092.16;;;21389000;21389000;;21389000;;;;;;;;;;;;;;;;;;;;;;;;;;1602632.32;1358345.61;137499.78;106786.93;;10000;;;;;;;;;10000
17.655.122/0001-19;2019-06-01;1;2178061.33;117205.05;2060856.28;;;21389000;21389000;;21389000;;;;;;;;;;;;;;;;;;;;;;;;;;1592088.57;1353345.61;133333.12;105409.84;;10000;;;;;;;;;10000
17.655.122/0001-19;2019-07-01;1;1171267.45;72132.76;1099134.69;;;21389000;21389000;;21389000;;;;;;;;;;;;;;;;;;;;;;;;;;1187166.73;948501.57;129166.46;109498.7;;10000;;;;;;;;;10000
17.655.122/0001-19;2019-08-01;1;1389322.98;25733.36;1363589.62;;;21389000;21389000;;21389000;;;;;;;;;;;;;;;;;;;;;;;;;;1644098.56;1411295.61;124999.8;107803.15;;10000;;;;;;;;;10000
17.655.122/0001-19;2019-09-01;1;1664027.36;35412.41;1628614.95;;;21389000;21389000;;21389000;;;;;;;;;;;;;;;;;;;;;;;;;;1596474.21;1368295.61;120833.14;107345.46;;10000;;;;;;;;;10000
17.655.122/0001-19;2019-10-01;1;528378.7;108289.93;420088.77;;;21389000;21389000;;21389000;;;;;;;;;;;;;;;;;;;;;;;;;;1597719.6;1368295.61;116666.48;112757.51;;18500;;;;;;;;;18500
17.655.122/0001-19;2019-11-01;1;583955.19;449136.09;134819.1;;;21389000;21389000;;21389000;;;;;;;;;;;;;;;;;;;;;;;;;;1585546.11;1359545.61;112499.82;113500.68;;18500;;;;;;;;;18500
17.655.122/0001-19;2019-12-01;1;2560255.49;991162.38;1569093.11;;;20667000;20667000;;20667000;;;;;;;;;;;;;;;;;;;;;;;;;;1544610.14;978660.64;454133.16;111816.34;;18500;;;;;;;;;18500
17.786.606/0001-05;2019-01-01;1;662.47;;;;662.47;121549895.26;0;;;;;;;;;;;;;;121549895.26;;;;;;;;;;;;;;4115.42;;;4115.42;;47740.32;18871.96;;;;;;;214472.86;281085.14
17.786.606/0001-05;2019-02-01;1;656.94;;;;656.94;121412130.17;0;;;;;;;;;;;;;;121412130.17;;;;;;;;;;;;;;2453.62;;;2453.62;;55558.14;18871.96;;;;;;;257890.53;332320.63
17.786.606/0001-05;2019-03-01;1;30685.32;493.74;;;30191.58;121295543.65;0;;;;;;;;;;;;;;121295543.65;;;;;;;;;;;;;;0;;;;;56047.83;18871.96;;;;;;;311101.28;386021.07
17.786.606/0001-05;2019-04-01;1;15103.42;1000;;;14103.42;121126677.93;0;;;;;;;;;;;;;;121126677.93;;;;;;;;;;;;;;4550.89;;;4550.89;;64238.18;18871.96;;;;;;;346115.39;429225.53
17.786.606/0001-05;2019-05-01;2;68069.29;0;;;68069.29;120993288.41;0;;;;;;;;;;;;;;120993288.41;;;;;;;;;;;;;;1904.94;;;1904.94;;74696.57;18871.96;;;;;;;368962.11;462530.64
17.786.606/0001-05;2019-06-01;2;52781.99;25.64;;;52756.35;120875216.59;0;;;;;;;;;;;;;;120875216.59;;;;;;;;;;;;;;475.15;;;475.15;;82346.57;18871.96;;;;;;;397108.89;498327.42
17.786.606/0001-05;2019-07-01;2;44523.87;70.68;;;44453.19;120733687.04;0;;;;;;;;;;;;;;120733687.04;;;;;;;;;;;;;;4239.98;;;4239.98;;91287.71;18871.96;;;;;;;441356.7;551516.37
17.786.606/0001-05;2019-08-01;1;126409.85;65.27;;;126344.58;120598819.99;0;;;;;;;;;;;;;;120598819.99;;;;;;;;;;;;;;2491.42;;;2491.42;;8557.09;;;;;;;;64695.44;73252.53
17.786.606/0001-05;2019-09-01;1;60906.98;53.96;;;60853.02;120470233.34;0;;;;;;;;;;;;;;120470233.34;;;;;;;;;;;;;;0;;;;;8522.67;;;;;;;;55107.29;63629.96
17.786.606/0001-05;2019-10-01;1;4465.09;37.91;;;4427.18;120329612.49;0;;;;;;;;;;;;;;120329612.49;;;;;;;;;;;;;;4580.47;;;4580.47;;8943.67;;;;;;;;57041.27;65984.94
17.786.606/0001-05;2019-11-01;1;2091.02;57.11;;;2033.91;120207449.44;0;;;;;;;;;;;;;;120207449.44;;;;;;;;;;;;;;2141.06;;;2141.06;;17466.34;;;;;;;;102167.75;119634.09
17.786.606/0001-05;2019-12-01;1;1421.46;0.75;;;1420.71;120079651.54;0;;;;;;;;;;;;;;120079651.54;;;;;;;;;;;;;;427.72;;;427.72;;25989.01;;;;;;;;149722.89;175711.9
17.854.016/0001-64;2019-01-01;1;50835.47;50817.43;0;0;18.04;91362000;91362000;0;91362000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1095206.83;1092223.66;0;2983.17;0;719532.67;0;0;0;0;0;0;0;4192496.17;4912028.84
17.854.016/0001-64;2019-02-01;1;19805.69;19805.69;0;0;0;85430000;85430000;0;85430000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1226418.99;1215220.36;0;11198.63;0;753405.56;0;0;0;0;0;0;0;4243362.12;4996767.68
17.854.016/0001-64;2019-03-01;1;37207.86;37207.86;0;0;0;85430000;85430000;0;85430000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1264552.31;1256219.26;0;8333.05;0;775261.22;0;0;0;0;0;0;0;4268571.24;5043832.46
17.854.016/0001-64;2019-04-01;1;5769.59;5769.59;0;0;0;85430000;85430000;0;85430000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1309484.26;1297218.16;0;12266.1;0;797116.88;0;0;0;0;0;0;0;4256163.6;5053280.48
17.854.016/0001-64;2019-05-01;1;23484.61;23484.61;0;0;0;85430000;85430000;0;85430000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1346724.89;1338217.06;0;8507.83;0;818972.54;0;0;0;0;0;0;0;4281372.72;5100345.26
17.854.016/0001-64;2019-06-01;1;0;0;0;0;0;85430000;85430000;0;85430000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1385318.91;1379215.96;0;6102.95;0;818972.54;0;0;0;0;0;0;0;4294042.92;5113015.46
17.854.016/0001-64;2019-07-01;1;13553.1;13553.1;0;0;0;85430000;85430000;0;85430000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1429169.61;1420214.86;0;8954.75;0;840828.2;0;0;0;0;0;0;0;4320003.72;5160831.92
