CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Setor_Atuacao;Percentual_Receita_Imovel;Percentual_Receitas_FII
31.547.782/0001-07;2024-06-28;1;FAZENDA CACHOEIRA;Agricultura;1;1
31.547.782/0001-07;2024-06-28;1;AV ITAOCA 786;Agricultura;1;1
31.547.782/0001-07;2024-06-28;1;FAZENDA BARRA E MANGA;Agricultura;1;1
31.547.782/0001-07;2024-06-28;1;FAZENDA SEGREDO;Agricultura;1;1
31.547.782/0001-07;2024-06-28;1;FAZENDA AMBROSIO;Agricultura;1;1
31.547.782/0001-07;2024-09-30;1;FAZENDA CACHOEIRA;Agricultura;1;1
31.547.782/0001-07;2024-09-30;1;AV ITAOCA 786;Agricultura;1;1
31.547.782/0001-07;2024-09-30;1;FAZENDA BARRA E MANGA;Agricultura;1;1
31.547.782/0001-07;2024-09-30;1;FAZENDA SEGREDO;Agricultura;1;1
31.547.782/0001-07;2024-09-30;1;FAZENDA AMBROSIO;Agricultura;1;1
31.894.369/0001-19;2024-03-31;1;Edifício Rachid Saliba;Consultoria;0.117653;0.065749
31.894.369/0001-19;2024-03-31;1;Edifício Rachid Saliba;Tecnologia;0.635888;0.355356
31.894.369/0001-19;2024-03-31;1;Edifício Rachid Saliba;Varejo;0.125492;0.070129
31.894.369/0001-19;2024-03-31;1;Edifício Morumbi;Indústria;0.630465;0.125036
31.894.369/0001-19;2024-03-31;1;Edifício Morumbi;Varejo;0.369535;0.073288
31.894.369/0001-19;2024-03-31;1;Edifício Birmann 20;Consultoria;0.485453;0.047608
31.894.369/0001-19;2024-03-31;1;Edifício Birmann 20;Tecnologia;0.325166;0.03189
31.894.369/0001-19;2024-03-31;1;Edifício Birmann 20;Comércio;0.189411;0.018576
31.894.369/0001-19;2024-06-30;1;Edifício Rachid Saliba;Varejo;0.281313;0.108052
31.894.369/0001-19;2024-06-30;1;Edifício Rachid Saliba;Consultoria;0.237775;0.091329
31.894.369/0001-19;2024-06-30;1;Edifício Rachid Saliba;Logística;0.135966;0.052224
31.894.369/0001-19;2024-06-30;1;Edifício Rachid Saliba;Editorial;0.12738;0.048926
31.894.369/0001-19;2024-06-30;1;Edifício Rachid Saliba;Tecnologia;0.123314;0.047364
31.894.369/0001-19;2024-06-30;1;Edifício Morumbi;Indústria;0.727156;0.240114
31.894.369/0001-19;2024-06-30;1;Edifício Morumbi;Varejo;0.272844;0.090096
31.894.369/0001-19;2024-06-30;1;Edifício Birmann 20;Consultoria;0.653582;0.117052
31.894.369/0001-19;2024-06-30;1;Edifício Birmann 20;Tecnologia;0.218905;0.039204
31.894.369/0001-19;2024-06-30;1;Edifício Birmann 20;Comércio;0.127514;0.022837
31.894.369/0001-19;2024-06-30;1;Edifício Corporate Alamedas;Setor1;0;0
31.894.369/0001-19;2024-06-30;1;Edifício Corporate Alamedas;Setor2;0;0
31.894.369/0001-19;2024-06-30;1;Edifício Corporate Alamedas;Setor3;0;0
31.894.369/0001-19;2024-06-30;1;Edifício Corporate Alamedas;SetorN;0;0
31.907.591/0001-09;2024-03-28;1;GALPÃO SCANIA;Setor1;0;0
31.907.591/0001-09;2024-03-28;1;GALPÃO SCANIA;Setor2;0;0
31.907.591/0001-09;2024-03-28;1;GALPÃO SCANIA;Setor3;0;0
31.907.591/0001-09;2024-03-28;1;GALPÃO SCANIA;SetorN;0;0
31.907.591/0001-09;2024-06-30;1;GALPÃO SCANIA;Setor1;0;0
31.907.591/0001-09;2024-06-30;1;GALPÃO SCANIA;Setor2;0;0
31.907.591/0001-09;2024-06-30;1;GALPÃO SCANIA;Setor3;0;0
31.907.591/0001-09;2024-06-30;1;GALPÃO SCANIA;SetorN;0;0
31.962.875/0001-06;2024-03-28;1;PLD Cajamar II;Logística;0;0
31.962.875/0001-06;2024-03-28;1;PLD Cajamar II;E-Commerce;0;0
31.962.875/0001-06;2024-03-28;1;PLD Cajamar II;Varejo;0;0
31.962.875/0001-06;2024-03-28;1;PLD Cajamar II;Outros;0;0
31.962.875/0001-06;2024-03-28;1;PLD Cajamar III;E-Commerce;0;0
31.962.875/0001-06;2024-03-28;1;PLD Cajamar III;Eletrônicos;0;0
31.962.875/0001-06;2024-03-28;1;PLD Cajamar III;Logística;0;0
31.962.875/0001-06;2024-03-28;1;PLD Cajamar III;Construção;0;0
31.962.875/0001-06;2024-03-28;1;PLD Cajamar III;Outros;0;0
31.962.875/0001-06;2024-03-28;1;PLD Castelo Branco KM46;Varejo;0;0
31.962.875/0001-06;2024-03-28;1;PLD Castelo Branco KM46;Logística;0;0
31.962.875/0001-06;2024-03-28;1;PLD Castelo Branco KM46;Outros;0;0
31.962.875/0001-06;2024-03-28;1;PLD Castelo Branco KM46;E-Commerce;0;0
31.962.875/0001-06;2024-03-28;1;PLD Dutra SP;Logística;0;0
31.962.875/0001-06;2024-03-28;1;PLD Dutra SP;Têxtil;0;0
31.962.875/0001-06;2024-03-28;1;PLD Dutra SP;Construção;0;0
31.962.875/0001-06;2024-03-28;1;PLD Caxias;Farmacêutico;0;0
31.962.875/0001-06;2024-03-28;1;PLD Caxias;Logística;0;0
31.962.875/0001-06;2024-03-28;1;PLD Caxias;Industria;0;0
31.962.875/0001-06;2024-03-28;1;PLD Caxias;Outros;0;0
31.962.875/0001-06;2024-03-28;1;PLD Queimados;Farmacêutico;0;0
31.962.875/0001-06;2024-03-28;1;PLD Queimados;Logística;0;0
31.962.875/0001-06;2024-03-28;1;PLD Queimados;Outros;0;0
31.962.875/0001-06;2024-03-28;1;PLD Dutra RJ;Logística;0;0
31.962.875/0001-06;2024-03-28;1;PLD Dutra RJ;Construção;0;0
31.962.875/0001-06;2024-03-28;1;PLD Dutra RJ;Varejo;0;0
31.962.875/0001-06;2024-03-28;1;PLD Dutra RJ;E-Commerce;0;0
31.962.875/0001-06;2024-03-28;1;PLD Dutra RJ;Farmacêutico;0;0
31.962.875/0001-06;2024-03-28;1;PLD Dutra RJ;OutrosE-commerce;0;0
31.962.875/0001-06;2024-03-28;1;PLD Cajamar 31;Logística;0;0
31.962.875/0001-06;2024-03-28;1;PLD Castelo Branco KM41;Logística;0;0
31.962.875/0001-06;2024-03-28;1;PLD Castelo Branco KM41;E-Commece;0;0
31.962.875/0001-06;2024-03-28;1;PLD Castelo Branco KM41;Varejo;0;0
31.962.875/0001-06;2024-03-28;1;PLD Castelo Branco KM41;Outros;0;0
31.962.875/0001-06;2024-03-28;1;PLD Raposo 39;Logística;1;0.000523
31.962.875/0001-06;2024-03-28;1;BARRA DA TIJUCA II;Setor1;0;0
31.962.875/0001-06;2024-03-28;1;BARRA DA TIJUCA II;Setor2;0;0
31.962.875/0001-06;2024-03-28;1;BARRA DA TIJUCA II;Setor3;0;0
31.962.875/0001-06;2024-03-28;1;BARRA DA TIJUCA II;SetorN;0;0
31.962.875/0001-06;2024-06-30;1;PLD Cajamar II;Logística;0.569144;0.119835
31.962.875/0001-06;2024-06-30;1;PLD Cajamar II;E-Commerce;0;0
31.962.875/0001-06;2024-06-30;1;PLD Cajamar II;Varejo;0.170841;0.035971
31.962.875/0001-06;2024-06-30;1;PLD Cajamar II;Outros;0.260015;0.054747
31.962.875/0001-06;2024-06-30;1;PLD Cajamar III;E-Commerce;0.637157;0.147258
31.962.875/0001-06;2024-06-30;1;PLD Cajamar III;Eletrônicos;0.164886;0.038108
31.962.875/0001-06;2024-06-30;1;PLD Cajamar III;Logística;0.129442;0.029916
31.962.875/0001-06;2024-06-30;1;PLD Cajamar III;Construção;0.068515;0.015835
31.962.875/0001-06;2024-06-30;1;PLD Cajamar III;Outros;0;0
31.962.875/0001-06;2024-06-30;1;PLD Castelo Branco KM46;Varejo;0.460972;0.098448
31.962.875/0001-06;2024-06-30;1;PLD Castelo Branco KM46;Logística;0.054377;0.011613
31.962.875/0001-06;2024-06-30;1;PLD Castelo Branco KM46;Outros;0.065772;0.014047
31.962.875/0001-06;2024-06-30;1;PLD Castelo Branco KM46;E-Commerce;0.418879;0.089458
31.962.875/0001-06;2024-06-30;1;PLD Dutra SP;Logística;0.50669;0.018121
31.962.875/0001-06;2024-06-30;1;PLD Dutra SP;Têxtil;0.269474;0.009637
31.962.875/0001-06;2024-06-30;1;PLD Dutra SP;Construção;0.223836;0.008005
31.962.875/0001-06;2024-06-30;1;PLD Caxias;Farmacêutico;0.719527;0.036306
31.962.875/0001-06;2024-06-30;1;PLD Caxias;Logística;0.072798;0.003673
31.962.875/0001-06;2024-06-30;1;PLD Caxias;Industria;0.080442;0.004059
31.962.875/0001-06;2024-06-30;1;PLD Caxias;Outros;0.127234;0.00642
31.962.875/0001-06;2024-06-30;1;PLD Queimados;Farmacêutico;0.694039;0.013045
31.962.875/0001-06;2024-06-30;1;PLD Queimados;Logística;0.001638;3.1E-05
31.962.875/0001-06;2024-06-30;1;PLD Queimados;Outros;0.304323;0.00572
31.962.875/0001-06;2024-06-30;1;PLD Dutra RJ;Logística;0.639704;0.066279
31.962.875/0001-06;2024-06-30;1;PLD Dutra RJ;Construção;0.017109;0.001773
31.962.875/0001-06;2024-06-30;1;PLD Dutra RJ;Varejo;0.072495;0.007511
31.962.875/0001-06;2024-06-30;1;PLD Dutra RJ;E-Commerce;0.247497;0.025643
31.962.875/0001-06;2024-06-30;1;PLD Dutra RJ;Farmacêutico;0.023195;0.002403
31.962.875/0001-06;2024-06-30;1;PLD Dutra RJ;OutrosE-commerce;0;0
31.962.875/0001-06;2024-06-30;1;PLD Cajamar 31;Logística;1;0.030857
31.962.875/0001-06;2024-06-30;1;PLD Castelo Branco KM41;Logística;0.125891;0
31.962.875/0001-06;2024-06-30;1;PLD Castelo Branco KM41;E-Commece;0.433063;0
31.962.875/0001-06;2024-06-30;1;PLD Castelo Branco KM41;Varejo;0.136145;0
31.962.875/0001-06;2024-06-30;1;PLD Castelo Branco KM41;Outros;0.304901;0
31.962.875/0001-06;2024-06-30;1;PLD Raposo 39;Logística;1;0.062029
32.000.013/0001-57;2024-03-31;1;Bres Raposo Empreendimentos Imobiliários Ltda.;Industrial;1;1
32.000.013/0001-57;2024-06-30;1;Bres Raposo Empreendimentos Imobiliários Ltda.;Industrial;1;1
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 11 B;Setor1;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 11 B;Setor2;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 11 B;Setor3;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 11 B;SetorN;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 17 B;Setor1;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 17 B;Setor2;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 17 B;Setor3;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 17 B;SetorN;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 18 B;Setor1;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 18 B;Setor2;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 18 B;Setor3;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 18 B;SetorN;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 19 B;Setor1;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 19 B;Setor2;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 19 B;Setor3;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 19 B;SetorN;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 20 B;Setor1;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 20 B;Setor2;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 20 B;Setor3;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 20 B;SetorN;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 21B;Setor1;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 21B;Setor2;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 21B;Setor3;0;0
32.222.912/0001-02;2024-03-31;1;CONDOMÍNIO ILHA DO JORGE - 21B;SetorN;0;0
